Admin2,Admin3,Admin4,Partner,prov,municip,brgy,loc_notes,date,Shelter Repair Beneficiaries Selected,"First Distribution (6,000 PHP)","Second Distribution (4,000 PHP)",CGI,Shelter Repair Closeout / Completed,Shelter Tool Kits,Sanitation Kits,Core Shelter Beneficiaries Selected,Relocation Beneficiaries Selected,Construction Started,Wooden Core Shelter Completed,Half-Concrete Core Shelter Completed,Relocation Completed,Core Shelter PDM,Relocation PDM,Training- Skilled Labour
PH083700000,PH083725000,PH083725005,German Red Cross,Leyte,Julita,Bongdo,,41929,,,-61,,,,,,,,,,,,,
PH083700000,PH083725000,PH083725015,German Red Cross,Leyte,Julita,Hindang,,41829,45,45,,,,,,,,,,,,,,
PH083700000,PH083725000,PH083725015,German Red Cross,Leyte,Julita,Hindang,,41836,,,,45,,,,,,,,,,,,
PH083700000,PH083725000,PH083725015,German Red Cross,Leyte,Julita,Hindang,,41901,,,,,,,,93,,,,,,,,
PH083700000,PH083725000,PH083725015,German Red Cross,Leyte,Julita,Hindang,,41908,,,45,,45,,,,,,,,,,,
PH083700000,PH083725000,PH083725015,German Red Cross,Leyte,Julita,Hindang,,41929,,,-45,,,,,,,15,,,,,,40
PH083700000,PH083725000,PH083725015,German Red Cross,Leyte,Julita,Hindang,,41943,,,,,,,,,,15,15,,,,,-10
PH083700000,PH083725000,PH083725016,German Red Cross,Leyte,Julita,Inawangan,,41915,21,,,,,,,50,,15,,,,,,
PH083700000,PH083725000,PH083725016,German Red Cross,Leyte,Julita,Inawangan,,41922,,,,,,,,,,,15,,,,,
PH083700000,PH083725000,PH083725016,German Red Cross,Leyte,Julita,Inawangan,,41943,,,,,,,,-35,,,,,,,,30
PH083700000,PH083725000,PH083725018,German Red Cross,Leyte,Julita,Poblacion District I,,41811,,,,,,,,1,,1,1,,,,,
PH083700000,PH083725000,PH083725018,German Red Cross,Leyte,Julita,Poblacion District I,,41943,,,,,,,,,,,,,,,,2
PH083700000,PH083725000,PH083725023,German Red Cross,Leyte,Julita,San Pablo,,41879,,,,,,,,,,1,,,,,,
PH083700000,PH083725000,PH083725023,German Red Cross,Leyte,Julita,San Pablo,,41901,,,,,,,,24,,19,12,,,,,
PH083700000,PH083725000,PH083725023,German Red Cross,Leyte,Julita,San Pablo,,41908,,,,,,,,,,,8,,,,,
PH083700000,PH083725000,PH083725023,German Red Cross,Leyte,Julita,San Pablo,,41943,,,,,,,,,,4,4,,,,,6
PH083700000,PH083725000,PH083725025,German Red Cross,Leyte,Julita,Santo NiÐo,,41929,195,195,,195,,,,,,,,,,,,
PH083700000,PH083725000,PH083725028,German Red Cross,Leyte,Julita,Villa Hermosa,,41829,46,46,,,,,,,,,,,,,,
PH083700000,PH083725000,PH083725028,German Red Cross,Leyte,Julita,Villa Hermosa,,41836,,,,46,,,,,,,,,,,,
PH083700000,PH083725000,PH083725028,German Red Cross,Leyte,Julita,Villa Hermosa,,41908,,,46,,,,,,,,,,,,,
PH083700000,PH083725000,PH083725028,German Red Cross,Leyte,Julita,Villa Hermosa,,41915,,,,,46,,,,,,,,,,,
PH083700000,PH083725000,PH083725028,German Red Cross,Leyte,Julita,Villa Hermosa,,41929,,,-46,,,,,,,,,,,,,
PH083700000,PH083728000,PH083728001,IFRC,Leyte,La Paz,Bagacay East,,41915,,,,,,,,22,,,,,,,,
PH083700000,PH083728000,PH083728005,IFRC,Leyte,La Paz,Buracan,,41915,,,,,,,,60,,,,,,,,
PH083700000,PH083728000,PH083728013,IFRC,Leyte,La Paz,Cogon,,41915,,,,,,,,26,,,,,,,,
PH083700000,PH083728000,PH083728015,IFRC,Leyte,La Paz,Gimenarat East,,41915,,,,,,,,44,,,,,,,,
PH083700000,PH083728000,PH083728016,IFRC,Leyte,La Paz,Gimenarat West,,41915,,,,,,,,31,,,,,,,,
PH083700000,PH083728000,PH083728032,IFRC,Leyte,La Paz,Santa Ana,,41915,,,,,,,,80,,,,,,,,
PH083700000,PH083728000,PH083728035,IFRC,Leyte,La Paz,Tarugan,,41915,,,,,,,,23,,,,,,,,
PH083700000,PH083730000,PH083730002,American Red Cross,Leyte,Macarthur,Burabod,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083730000,PH083730007,American Red Cross,Leyte,Macarthur,Danao,,41915,,,,,,,,1,,,,,,,,
PH083700000,PH083730000,PH083730007,American Red Cross,Leyte,Macarthur,Danao,,41936,,,,,,,,,,1,,,,,,
PH083700000,PH083730000,PH083730009,American Red Cross,Leyte,Macarthur,Kiling,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083730000,PH083730010,American Red Cross,Leyte,Macarthur,Lanawan,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083730000,PH083730013,American Red Cross,Leyte,Macarthur,Oguisan,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083730000,PH083730024,American Red Cross,Leyte,Macarthur,San Antonio,,41915,,,,,,,,1,,,,,,,,
PH083700000,PH083730000,PH083730024,American Red Cross,Leyte,Macarthur,San Antonio,,41936,,,,,,,,,,1,,,,,,
PH083700000,PH083730000,PH083730025,American Red Cross,Leyte,Macarthur,San Isidro,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083730000,PH083730028,American Red Cross,Leyte,Macarthur,Santa Isabel,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083730000,PH083730032,American Red Cross,Leyte,Macarthur,Villa Imelda,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083735000,PH083735003,American Red Cross,Leyte,Mayorga,Burgos,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083735000,PH083735012,American Red Cross,Leyte,Mayorga,San Roque,,41915,,,,,,,,1,,,,,,,,
PH083700000,PH083735000,PH083735012,American Red Cross,Leyte,Mayorga,San Roque,,41936,,,,,,,,,,1,,,,,,
PH083700000,PH083735000,PH083735014,American Red Cross,Leyte,Mayorga,Talisay,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083735000,PH083735015,American Red Cross,Leyte,Mayorga,Union,,41915,,,,,,,,1,,,,,,,,
PH083700000,PH083735000,PH083735016,American Red Cross,Leyte,Mayorga,Wilson,,41915,,,,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736004,Netherlands Red Cross,Leyte,Merida,Calunasan,,41865,146,146,,52,,,,,,,,,,,,
PH083700000,PH083736000,PH083736004,Netherlands Red Cross,Leyte,Merida,Calunasan,,41866,,,,,,,,39,,1,1,,,,,
PH083700000,PH083736000,PH083736004,Netherlands Red Cross,Leyte,Merida,Calunasan,,41929,,,,,,,,,,-1,-1,,,,,
PH083700000,PH083736000,PH083736004,Netherlands Red Cross,Leyte,Merida,Calunasan,,41936,,,,,,,,,,1,1,,,,,
PH083700000,PH083736000,PH083736005,Netherlands Red Cross,Leyte,Merida,Cambalong,,41863,139,139,,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736005,Netherlands Red Cross,Leyte,Merida,Cambalong,,41866,,,,50,,,,,,,,,,,,
PH083700000,PH083736000,PH083736005,Netherlands Red Cross,Leyte,Merida,Cambalong,,41871,,,,,,,,30,,1,1,,,,,
PH083700000,PH083736000,PH083736005,Netherlands Red Cross,Leyte,Merida,Cambalong,,41929,,,,,,,,,,-1,-1,,,,,
PH083700000,PH083736000,PH083736005,Netherlands Red Cross,Leyte,Merida,Cambalong,,41936,,,,,,,,,,1,1,,,,,
PH083700000,PH083736000,PH083736013,Netherlands Red Cross,Leyte,Merida,Lundag,,41929,21,21,3,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736013,Netherlands Red Cross,Leyte,Merida,Lundag,,41943,70,,,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736014,Netherlands Red Cross,Leyte,Merida,Mahalit,,41929,197,192,70,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736014,Netherlands Red Cross,Leyte,Merida,Mahalit,,41936,,,,,,,,,,2,,,,,,
PH083700000,PH083736000,PH083736014,Netherlands Red Cross,Leyte,Merida,Mahalit,,41943,,,,,,,,15,,,2,,,,,
PH083700000,PH083736000,PH083736023,Netherlands Red Cross,Leyte,Merida,Mat-e,,41929,78,75,48,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736023,Netherlands Red Cross,Leyte,Merida,Mat-e,,41936,,,,,,,,,,1,,,,,,
PH083700000,PH083736000,PH083736023,Netherlands Red Cross,Leyte,Merida,Mat-e,,41943,,,,,,,,5,,,1,,,,,
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41862,63,63,,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41864,,,,33,,,,,,,,,,,,
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41871,,,,,,,,22,,,,,,,,
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41876,,,,,,,,,,1,1,,,,,
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41929,,,,,,,,,,-1,-1,,,,,
PH083700000,PH083736000,PH083736020,Netherlands Red Cross,Leyte,Merida,San Jose,,41936,,,,,,,,,,1,1,,,,,
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41857,,,,,,,,52,,,,,,,,
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41863,,86,,,,,,,,,,,,,,
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41863,,,,,,,,,,,,,,,,14
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41866,87,,,38,,,,,,,,,,,,
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41874,,,,,,,,,,1,1,,,,,
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41885,,,,,,,,,,,,,,,,10
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41929,,,,,,,,,,-1,-1,,,,,-1
PH083700000,PH083736000,PH083736022,Netherlands Red Cross,Leyte,Merida,Tubod,,41936,,,,,,,,,,1,1,,,,,
PH083700000,PH083738000,PH083738110,Swiss Red Cross,Leyte,Ormoc City,Bayog,,41929,,,,,,,,65,,1,,,,,,24
PH083700000,PH083738000,PH083738110,Swiss Red Cross,Leyte,Ormoc City,Bayog,,41936,,,,,,,,,,,1,,,,,-16
PH083700000,PH083738000,PH083738110,Swiss Red Cross,Leyte,Ormoc City,Bayog,,41943,,,,,,,,,,,-1,,,,,
PH083700000,PH083738000,PH083738006,Swiss Red Cross,Leyte,Ormoc City,Biliboy,,41936,,,,,,,,13,,,,,,,,
PH083700000,PH083738000,PH083738007,Swiss Red Cross,Leyte,Ormoc City,Borok,,41929,,,,,,,,198,,,,,,,,
PH083700000,PH083738000,PH083738007,Swiss Red Cross,Leyte,Ormoc City,Borok,,41936,,,,,,,,,,,,,,,,8
PH083700000,PH083738000,PH083738063,Swiss Red Cross,Leyte,Ormoc City,Magaswi,,41936,,,,,,,,5,,,,,,,,
PH083700000,PH083738000,PH083738063,Swiss Red Cross,Leyte,Ormoc City,Magaswi,,41943,,,,,,,,,,1,,,,,,8
PH083700000,PH083738000,PH083738065,Swiss Red Cross,Leyte,Ormoc City,Mahayahay,,41929,,,,,,,,34,,,,,,,,
PH083700000,PH083738000,PH083738065,Swiss Red Cross,Leyte,Ormoc City,Mahayahay,,41936,,,,,,,,,,,,,,,,8
PH083700000,PH083738000,PH083738068,Swiss Red Cross,Leyte,Ormoc City,Mas-in,,41929,,,,,,,,101,,,,,,,,
PH083700000,PH083738000,PH083738068,Swiss Red Cross,Leyte,Ormoc City,Mas-in,,41936,,,,,,,,,,,,,,,,8
PH083700000,PH083738000,PH083738077,Swiss Red Cross,Leyte,Ormoc City,"Quezon, Jr.",,41929,,,,,,,,44,,1,1,,,,,24
PH083700000,PH083738000,PH083738077,Swiss Red Cross,Leyte,Ormoc City,"Quezon, Jr.",,41936,,,,,,,,,,,,,,,,-16
PH083700000,PH083738000,PH083738077,Swiss Red Cross,Leyte,Ormoc City,"Quezon, Jr.",,41943,,,,,,,,,,,-1,,,,,
PH083700000,PH083738000,PH083738078,Swiss Red Cross,Leyte,Ormoc City,Rufina M. Tan,,41929,,,,,,,,33,,,,,,,,
PH083700000,PH083738000,PH083738078,Swiss Red Cross,Leyte,Ormoc City,Rufina M. Tan,,41936,,,,,,,,,,,,,,,,8
PH083700000,PH083739000,PH083739006,IFRC,Leyte,Palo,Cabarasan Daku,,41936,,,,,,,,87,,,,,,,,
PH083700000,PH083739000,PH083739011,IFRC,Leyte,Palo,Canhidoc,,41936,,,,,,,,94,,,,,,,,
PH083700000,PH083739000,PH083739012,IFRC,Leyte,Palo,Capirawan,,41936,,,,,,,,136,,,,,,,,
PH083700000,PH083739000,PH083739027,IFRC,Leyte,Palo,San Antonio,,41936,,,,,,,,122,,,,,,,,
PH083700000,PH083741000,PH083741001,IFRC,Leyte,Pastrana,Arabunog,,41915,,,,,,,,25,,,,,,,,
PH083700000,PH083741000,PH083741004,IFRC,Leyte,Pastrana,Cabaohan,,41915,,,,,,,,41,,,,,,,,
PH083700000,PH083741000,PH083741005,IFRC,Leyte,Pastrana,Calsadahay,,41915,,,,,,,,60,,,,,,,,
PH083700000,PH083741000,PH083741022,IFRC,Leyte,Pastrana,District 1 (Pob.),,41915,,,,,,,,,,,,,,,,
PH083700000,PH083741000,PH083741022,IFRC,Leyte,Pastrana,District 1 (Pob.),,41922,,,,,,,,18,,,,,,,,
PH083700000,PH083741000,PH083741023,IFRC,Leyte,Pastrana,District 2 (Pob.),,41915,,,,,,,,29,,,,,,,,
PH083700000,PH083741000,PH083741025,IFRC,Leyte,Pastrana,District 4 (Pob.),,41915,,,,,,,,46,,,,,,,,
PH083700000,PH083741000,PH083741011,IFRC,Leyte,Pastrana,Guindapunan,,41915,,,,,,,,27,,,,,,,,
PH083700000,PH083741000,PH083741011,IFRC,Leyte,Pastrana,Guindapunan,,41922,,,,,,,,2,,,,,,,,
PH083700000,PH083741000,PH083741027,IFRC,Leyte,Pastrana,Socsocon,,41915,,,,,,,,32,,,,,,,,
PH083700000,PH083741000,PH083741028,IFRC,Leyte,Pastrana,Tingib,,41915,,,,,,,,44,,,,,,,,
PH083700000,PH083741000,PH083741029,IFRC,Leyte,Pastrana,Yapad,,41915,,,,,,,,88,,,,,,,,
PH083700000,PH083742000,PH083742001,Australian Red Cross,Leyte,San Isidro,Banat-e,,41867,230,,,216,,,,,,,,,,,,
PH083700000,PH083742000,PH083742001,Australian Red Cross,Leyte,San Isidro,Banat-e,,41922,,214,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742001,Australian Red Cross,Leyte,San Isidro,Banat-e,,41929,,-1,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742001,Australian Red Cross,Leyte,San Isidro,Banat-e,,41943,,1,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742003,Australian Red Cross,Leyte,San Isidro,Basud,,41867,258,,,230,,,,,,,,,,,,
PH083700000,PH083742000,PH083742003,Australian Red Cross,Leyte,San Isidro,Basud,,41915,,,,12,,,,,,,,,,,,
PH083700000,PH083742000,PH083742003,Australian Red Cross,Leyte,San Isidro,Basud,,41922,,230,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742003,Australian Red Cross,Leyte,San Isidro,Basud,,41929,,-2,,13,,,,,,,,,,,,
PH083700000,PH083742000,PH083742003,Australian Red Cross,Leyte,San Isidro,Basud,,41943,,2,,-13,,,,,,,,,,,,
PH083700000,PH083742000,PH083742004,Australian Red Cross,Leyte,San Isidro,Bawod (Pob.),,41864,32,,,29,,,,,,,,,,,,
PH083700000,PH083742000,PH083742004,Australian Red Cross,Leyte,San Isidro,Bawod (Pob.),,41922,,29,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742005,Australian Red Cross,Leyte,San Isidro,Biasong,,41866,196,,,196,,,,,,,,,,,,
PH083700000,PH083742000,PH083742005,Australian Red Cross,Leyte,San Isidro,Biasong,,41922,,196,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742005,Australian Red Cross,Leyte,San Isidro,Biasong,,41943,1,,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742006,Australian Red Cross,Leyte,San Isidro,Bunacan,,41864,36,,,33,,,,,,,,,,,,
PH083700000,PH083742000,PH083742006,Australian Red Cross,Leyte,San Isidro,Bunacan,,41915,,,,3,,,,,,,,,,,,
PH083700000,PH083742000,PH083742006,Australian Red Cross,Leyte,San Isidro,Bunacan,,41922,,33,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742021,Australian Red Cross,Leyte,San Isidro,Busay,,41864,201,,,195,,,,,,,,,,,,
PH083700000,PH083742000,PH083742021,Australian Red Cross,Leyte,San Isidro,Busay,,41915,,,,6,,,,,,,,,,,,
PH083700000,PH083742000,PH083742021,Australian Red Cross,Leyte,San Isidro,Busay,,41922,,195,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742008,Australian Red Cross,Leyte,San Isidro,Cabungaan,,41864,93,,,87,,,,,,,,,,,,
PH083700000,PH083742000,PH083742008,Australian Red Cross,Leyte,San Isidro,Cabungaan,,41915,,,,4,,,,,,,,,,,,
PH083700000,PH083742000,PH083742008,Australian Red Cross,Leyte,San Isidro,Cabungaan,,41922,,89,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742008,Australian Red Cross,Leyte,San Isidro,Cabungaan,,41929,,1,,2,,,,,,,,,,,,
PH083700000,PH083742000,PH083742008,Australian Red Cross,Leyte,San Isidro,Cabungaan,,41943,,-1,,-2,,,,,,,,,,,,
PH083700000,PH083742000,PH083742009,Australian Red Cross,Leyte,San Isidro,CapiÐahan (Pob.),,41864,73,,,72,,,,,,,,,,,,
PH083700000,PH083742000,PH083742009,Australian Red Cross,Leyte,San Isidro,CapiÐahan (Pob.),,41915,,,,1,,,,,,,,,,,,
PH083700000,PH083742000,PH083742009,Australian Red Cross,Leyte,San Isidro,CapiÐahan (Pob.),,41922,,73,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742010,Australian Red Cross,Leyte,San Isidro,Crossing (Pob.),,41864,172,,,145,,,,,,,,,,,,
PH083700000,PH083742000,PH083742010,Australian Red Cross,Leyte,San Isidro,Crossing (Pob.),,41915,,,,4,,,,,,,,,,,,
PH083700000,PH083742000,PH083742010,Australian Red Cross,Leyte,San Isidro,Crossing (Pob.),,41922,,149,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742011,Australian Red Cross,Leyte,San Isidro,Daja-daku,,41864,70,,,51,,,,,,,,,,,,
PH083700000,PH083742000,PH083742011,Australian Red Cross,Leyte,San Isidro,Daja-daku,,41915,,,,19,,,,,,,,,,,,
PH083700000,PH083742000,PH083742011,Australian Red Cross,Leyte,San Isidro,Daja-daku,,41922,,51,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742011,Australian Red Cross,Leyte,San Isidro,Daja-daku,,41943,,,,-1,,,,,,,,,,,,
PH083700000,PH083742000,PH083742012,Australian Red Cross,Leyte,San Isidro,Daja-diot,,41864,5,,,4,,,,,,,,,,,,
PH083700000,PH083742000,PH083742012,Australian Red Cross,Leyte,San Isidro,Daja-diot,,41915,,,,1,,,,,,,,,,,,
PH083700000,PH083742000,PH083742012,Australian Red Cross,Leyte,San Isidro,Daja-diot,,41922,,4,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742013,Australian Red Cross,Leyte,San Isidro,Hacienda Maria,,41864,101,,,101,,,,,,,,,,,,
PH083700000,PH083742000,PH083742013,Australian Red Cross,Leyte,San Isidro,Hacienda Maria,,41922,,101,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742014,Australian Red Cross,Leyte,San Isidro,Linao,,41864,91,,,67,,,,,,,,,,,,
PH083700000,PH083742000,PH083742014,Australian Red Cross,Leyte,San Isidro,Linao,,41915,,,,24,,,,,,,,,,,,
PH083700000,PH083742000,PH083742014,Australian Red Cross,Leyte,San Isidro,Linao,,41922,,67,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742015,Australian Red Cross,Leyte,San Isidro,Matungao,,41864,8,,,5,,,,,,,,,,,,
PH083700000,PH083742000,PH083742015,Australian Red Cross,Leyte,San Isidro,Matungao,,41915,,,,3,,,,,,,,,,,,
PH083700000,PH083742000,PH083742015,Australian Red Cross,Leyte,San Isidro,Matungao,,41922,,5,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742017,Australian Red Cross,Leyte,San Isidro,Paril,,41864,50,,,31,,,,,,,,,,,,
PH083700000,PH083742000,PH083742017,Australian Red Cross,Leyte,San Isidro,Paril,,41915,,,,11,,,,,,,,,,,,
PH083700000,PH083742000,PH083742017,Australian Red Cross,Leyte,San Isidro,Paril,,41922,,32,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742018,Australian Red Cross,Leyte,San Isidro,San Jose,,41864,25,,,19,,,,,,,,,,,,
PH083700000,PH083742000,PH083742018,Australian Red Cross,Leyte,San Isidro,San Jose,,41915,,,,6,,,,,,,,,,,,
PH083700000,PH083742000,PH083742018,Australian Red Cross,Leyte,San Isidro,San Jose,,41922,,19,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742022,Australian Red Cross,Leyte,San Isidro,San Miguel,,41864,34,,,30,,,,,,,,,,,,
PH083700000,PH083742000,PH083742022,Australian Red Cross,Leyte,San Isidro,San Miguel,,41915,1,,,5,,,,,,,,,,,,
PH083700000,PH083742000,PH083742022,Australian Red Cross,Leyte,San Isidro,San Miguel,,41922,,30,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742022,Australian Red Cross,Leyte,San Isidro,San Miguel,,41929,,-1,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742022,Australian Red Cross,Leyte,San Isidro,San Miguel,,41943,-1,1,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742019,Australian Red Cross,Leyte,San Isidro,Taglawigan,,41864,63,,,53,,,,,,,,,,,,
PH083700000,PH083742000,PH083742019,Australian Red Cross,Leyte,San Isidro,Taglawigan,,41915,,,,10,,,,,,,,,,,,
PH083700000,PH083742000,PH083742019,Australian Red Cross,Leyte,San Isidro,Taglawigan,,41922,,53,,,,,,,,,,,,,,
PH083700000,PH083742000,PH083742020,Australian Red Cross,Leyte,San Isidro,Tinago,,41864,29,,,19,,,,,,,,,,,,
PH083700000,PH083742000,PH083742020,Australian Red Cross,Leyte,San Isidro,Tinago,,41915,,,,10,,,,,,,,,,,,
PH083700000,PH083742000,PH083742020,Australian Red Cross,Leyte,San Isidro,Tinago,,41922,,19,,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743002,IFRC,Leyte,San Miguel,Bahay,,41915,145,,,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743002,IFRC,Leyte,San Miguel,Bahay,,41936,-1,,,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743002,IFRC,Leyte,San Miguel,Bahay,,41943,,143,143,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743004,IFRC,Leyte,San Miguel,Cabatianuhan,,41915,79,,,,,,,61,,,,,,,,
PH083700000,PH083743000,PH083743004,IFRC,Leyte,San Miguel,Cabatianuhan,,41922,,,,,,,,1,,,,,,,,
PH083700000,PH083743000,PH083743004,IFRC,Leyte,San Miguel,Cabatianuhan,,41936,,,,,,,,-1,,,,,,,,
PH083700000,PH083743000,PH083743004,IFRC,Leyte,San Miguel,Cabatianuhan,,41943,,77,77,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743005,IFRC,Leyte,San Miguel,Canap,,41915,74,,,,,,,29,,,,,,,,
PH083700000,PH083743000,PH083743005,IFRC,Leyte,San Miguel,Canap,,41936,,,,,,,,-1,,,,,,,,
PH083700000,PH083743000,PH083743005,IFRC,Leyte,San Miguel,Canap,,41943,,74,74,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743007,IFRC,Leyte,San Miguel,Caraycaray,,41915,49,,,,,,,16,,,,,,,,
PH083700000,PH083743000,PH083743007,IFRC,Leyte,San Miguel,Caraycaray,,41922,,,,,,,,1,,,,,,,,
PH083700000,PH083743000,PH083743007,IFRC,Leyte,San Miguel,Caraycaray,,41943,,49,49,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743010,IFRC,Leyte,San Miguel,Guinciaman,,41915,83,,,,,,,33,,,,,,,,
PH083700000,PH083743000,PH083743010,IFRC,Leyte,San Miguel,Guinciaman,,41936,,,,,,,,14,,,,,,,,
PH083700000,PH083743000,PH083743010,IFRC,Leyte,San Miguel,Guinciaman,,41943,,83,82,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743011,IFRC,Leyte,San Miguel,Impo,,41915,27,,,,,,,10,,,,,,,,
PH083700000,PH083743000,PH083743011,IFRC,Leyte,San Miguel,Impo,,41943,,27,27,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743012,IFRC,Leyte,San Miguel,Kinalumsan,,41915,33,,,,,,,8,,,,,,,,
PH083700000,PH083743000,PH083743012,IFRC,Leyte,San Miguel,Kinalumsan,,41943,,32,32,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743018,IFRC,Leyte,San Miguel,Patong,,41915,27,,,,,,,14,,,,,,,,
PH083700000,PH083743000,PH083743018,IFRC,Leyte,San Miguel,Patong,,41943,,27,27,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743020,IFRC,Leyte,San Miguel,San Andres,,41915,39,,,,,,,25,,,,,,,,
PH083700000,PH083743000,PH083743020,IFRC,Leyte,San Miguel,San Andres,,41936,-1,,,,,,,-1,,,,,,,,
PH083700000,PH083743000,PH083743020,IFRC,Leyte,San Miguel,San Andres,,41943,,36,36,,,,,,,,,,,,,
PH083700000,PH083743000,PH083743022,IFRC,Leyte,San Miguel,Santol,,41915,48,,,,,,,35,,,,,,,,
PH083700000,PH083743000,PH083743022,IFRC,Leyte,San Miguel,Santol,,41922,,,,,,,,2,,,,,,,,
PH083700000,PH083743000,PH083743022,IFRC,Leyte,San Miguel,Santol,,41943,,48,48,,,,,,,,,,,,,
PH083700000,PH083744000,PH083744003,IFRC,Leyte,Santa Fe,Bulod,,41915,,,,,,,,26,,,,,,,,
PH083700000,PH083744000,PH083744019,IFRC,Leyte,Santa Fe,Gapas,,41915,,,,,,,,60,,,,,,,,
PH083700000,PH083744000,PH083744006,IFRC,Leyte,Santa Fe,Milagrosa,,41915,,,,,,,,47,,,,,,,,
PH083700000,PH083744000,PH083744007,IFRC,Leyte,Santa Fe,Pilit,,41915,,,,,,,,126,,,,,,,,
PH083700000,PH083744000,PH083744012,IFRC,Leyte,Santa Fe,San Isidro,,41915,,,,,,,,103,,,,,,,,
PH083700000,PH083744000,PH083744012,IFRC,Leyte,Santa Fe,San Isidro,,41922,,,,,,,,18,,,,,,,,
PH083700000,PH083744000,PH083744015,IFRC,Leyte,Santa Fe,San Roque,,41915,,,,,,,,139,,,,,,,,
PH083700000,PH083744000,PH083744016,IFRC,Leyte,Santa Fe,Tibak,,41936,,,,,,,,112,,,,,,,,
PH083700000,PH083744000,PH083744009,IFRC,Leyte,Santa Fe,Zone 1 (Pob.),,41915,,,,,,,,40,,,,,,,,
PH083700000,PH083744000,PH083744020,IFRC,Leyte,Santa Fe,Zone 4 Pob. (Cabangcalan),,41915,,,,,,,,60,,,,,,,,
PH083700000,PH083745000,PH083745004,Australian Red Cross,Leyte,Tabango,Campokpok,,41922,226,,,213,,,,,,,,,,,,
PH083700000,PH083745000,PH083745004,Australian Red Cross,Leyte,Tabango,Campokpok,,41929,-2,,,,,,,,,,,,,,,
PH083700000,PH083745000,PH083745004,Australian Red Cross,Leyte,Tabango,Campokpok,,41943,2,,,,,,,,,,,,,,,
